sku_code,sku_name,station,platform,abcd,profile_segment,blend_daily,system_daily,blend_monthly,system_monthly,actual_monthly,actual_daily,error_daily,ape,kpi_comparable,version_no
DJ504258_1,"US BF 书架  BC04 8抽7层双列书架（不可转角） 颜色->#3,黑色+黑pu",ALL,AMAZON,C,T4B,1.0810,0.4410,33.51,13.67,36,1.1613,-0.7203,0.6203,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504258_2,"US BF 书架  BC04 8抽7层双列书架（不可转角） 颜色->#1,火烧云",ALL,AMAZON,C,T4B,3.1444,1.2829,97.48,39.77,31,1.0000,0.2829,0.2829,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504258_3,"US BF 书架  BC04 8抽7层双列书架（不可转角） 颜色->#2,灰色",ALL,AMAZON,C,T4B,0.6300,0.2570,19.53,7.97,14,0.4516,-0.1946,0.4309,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504259_1,US SD 2.4米双人八抽电脑桌  一件一箱 颜色->火烧云,ALL,AMAZON,B,T3,5.9145,5.3230,183.35,165.01,174,5.6129,-0.2899,0.0516,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504259_1,US SD 2.4米双人八抽电脑桌  一件一箱 颜色->火烧云,ALL,UNKNOWN,B,T4B,0.7007,0.2859,21.72,8.86,18,0.5806,-0.2947,0.5076,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504259_2,US SD 2.4米双人八抽电脑桌  一件一箱 颜色->黑色,ALL,AMAZON,B,T2,8.9615,7.6406,277.81,236.86,257,8.2903,-0.6497,0.0784,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504259_2,US SD 2.4米双人八抽电脑桌  一件一箱 颜色->黑色,ALL,UNKNOWN,B,T4B,1.1840,0.6024,36.70,18.67,35,1.1290,-0.5266,0.4664,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504259_2,US SD 2.4米双人八抽电脑桌  一件一箱 颜色->黑色,ALL,WALMART,B,T4B,0.3089,0.1661,9.58,5.15,20,0.6452,-0.4791,0.7425,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504259_3,US SD 2.4米双人八抽电脑桌  一件一箱 颜色->灰色989-3,ALL,AMAZON,B,T3,5.2280,4.7052,162.07,145.86,177,5.7097,-1.0045,0.1759,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504259_4,US SD 2.4米双人八抽电脑桌  一件一箱 颜色->棕色+白色,ALL,AMAZON,C,T4B,0.8143,0.3909,25.24,12.12,88,2.8387,-2.4478,0.8623,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504261_1,"EU AG 板式边桌 编藤双抽+单隔层+灯带 无排插款 一件一箱 尺码->#1,木色",ALL,AMAZON,C,T4B,2.4648,1.3251,76.41,41.08,114,3.6774,-2.3523,0.6397,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504265,US UA 天鹅绒软包床 一件一箱 米白色软包+白色铁架  T尺寸,ALL,AMAZON,C,T4B,0.8668,0.3915,26.87,12.14,34,1.0968,-0.7053,0.6430,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504269_1,EU AG JYH210 棉麻软包气杆床 靠背2档调节 双灯带 140*190cm 一件两箱 颜色->深灰色,ALL,UNKNOWN,C,T4B,0.2801,0.1506,8.68,4.67,20,0.6452,-0.4946,0.7666,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504270_1,EU AG JYH210 棉麻软包气杆床 靠背2档调节 双灯带 140*200cm 一件两箱 颜色->深灰色,ALL,AMAZON,C,T3,3.9943,3.8997,123.82,120.89,51,1.6452,2.2545,1.3704,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504270_1,EU AG JYH210 棉麻软包气杆床 靠背2档调节 双灯带 140*200cm 一件两箱 颜色->深灰色,ALL,UNKNOWN,C,T4B,1.7337,0.8821,53.74,27.35,131,4.2258,-3.3437,0.7913,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504270_2,EU AG JYH210 棉麻软包气杆床 靠背2档调节 双灯带 140*200cm 一件两箱 颜色->米白,ALL,UNKNOWN,C,T4B,0.5662,0.2881,17.55,8.93,33,1.0645,-0.7764,0.7294,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504271_1,EU AG JYH210 棉麻软包气杆床 靠背2档调节 双灯带 160*200cm 一件两箱 颜色->深灰色,ALL,UNKNOWN,C,T4B,0.3214,0.1635,9.96,5.07,21,0.6774,-0.5139,0.7586,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504271_2,EU AG JYH210 棉麻软包气杆床 靠背2档调节 双灯带 160*200cm 一件两箱 颜色->米白,ALL,AMAZON,C,T4B,0.7060,0.3592,21.89,11.14,51,1.6452,-1.2860,0.7817,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504283_1,US AG 绒布软包皇冠公主床 T 一件一箱 颜色->粉色,ALL,AMAZON,C,T4A,3.6216,1.4284,112.27,44.28,73,2.3548,-0.9264,0.3934,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504283_1,US AG 绒布软包皇冠公主床 T 一件一箱 颜色->粉色,ALL,WALMART,C,T4B,0.7328,0.2990,22.72,9.27,10,0.3226,-0.0236,0.0731,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504284_1,US AG 绒布软包皇冠公主床 F 一件一箱 颜色->粉色,ALL,UNKNOWN,C,T4B,0.3119,0.1497,9.67,4.64,7,0.2258,-0.0761,0.3370,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504285_1,US TS05 五抽悬浮电视柜带电视支架 颜色->黑色,ALL,AMAZON,B,T3,6.5073,5.8566,201.73,181.55,267,8.6129,-2.7563,0.3200,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504285_1,US TS05 五抽悬浮电视柜带电视支架 颜色->黑色,ALL,UNKNOWN,B,T4B,1.2900,0.6564,39.99,20.35,29,0.9355,-0.2791,0.2983,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504285_2,US TS05 五抽悬浮电视柜带电视支架 颜色->白色,ALL,AMAZON,C,T4B,2.3090,1.1748,71.58,36.42,95,3.0645,-1.8897,0.6166,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504285_3,US TS05 五抽悬浮电视柜带电视支架 颜色->火烧云,ALL,AMAZON,C,T4A,2.3455,1.0883,72.71,33.74,76,2.4516,-1.3633,0.5561,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504287_1,US TA 1.2米4抽2玻璃门铁木厨房置物架 一件一箱 颜色->火烧云,ALL,AMAZON,C,T4A,2.3675,1.0985,73.39,34.05,74,2.3871,-1.2886,0.5398,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504287_2,US TA 1.2米4抽2玻璃门铁木厨房置物架 一件一箱 颜色->黑色,ALL,AMAZON,C,T4B,1.5465,0.6310,47.94,19.56,31,1.0000,-0.3690,0.3690,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504288_2,"US 床T-B731T前后围栏四抽水晶扣含插盘灯带99*190 颜色->#2,2024-17粉色绒布+白色铁",ALL,AMAZON,B,T3,3.3784,3.5473,104.73,109.97,68,2.1935,1.3538,0.6172,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504295_3,US TS06 现代简约风1米6两布袋6抽电视柜带灯带插排 颜色->火烧云,ALL,AMAZON,D,T4B,1.7722,0.8507,54.94,26.37,0,0.0000,0.8507,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504296_1,"US BF 储物柜 DT24 6抽无拉手悬浮顶带灯带一件一箱 颜色->#1,黑色麻面",ALL,AMAZON,B,T3,5.8521,5.8659,181.42,181.84,54,1.7419,4.1240,2.3675,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504296_2,"US BF 储物柜 DT24 6抽无拉手悬浮顶带灯带一件一箱 颜色->#2,白色麻面",ALL,AMAZON,C,T3,3.4573,3.5588,107.18,110.32,66,2.1290,1.4298,0.6716,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504296_2,"US BF 储物柜 DT24 6抽无拉手悬浮顶带灯带一件一箱 颜色->#2,白色麻面",ALL,TIKTOK,C,T4B,0.1786,0.0857,5.54,2.66,2,0.0645,0.0212,0.3283,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504297_1,"US BF 储物柜 DT25 7抽无拉手悬浮顶带灯带一件一箱 颜色->#1,黑色麻面",ALL,AMAZON,B,T3,4.7023,4.8478,145.77,150.28,3,0.0968,4.7510,49.0939,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504297_1,"US BF 储物柜 DT25 7抽无拉手悬浮顶带灯带一件一箱 颜色->#1,黑色麻面",ALL,UNKNOWN,B,T4B,1.3522,0.7269,41.92,22.53,0,0.0000,0.7269,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504297_2,"US BF 储物柜 DT25 7抽无拉手悬浮顶带灯带一件一箱 颜色->#2,白色麻面",ALL,AMAZON,C,T4A,3.2558,1.5107,100.93,46.83,85,2.7419,-1.2312,0.4490,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504297_2,"US BF 储物柜 DT25 7抽无拉手悬浮顶带灯带一件一箱 颜色->#2,白色麻面",ALL,UNKNOWN,C,T4B,0.5595,0.3008,17.34,9.32,10,0.3226,-0.0218,0.0675,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504298_1,"US BF 储物柜 DT26 8抽凹槽无把手高柜一件一箱 颜色->#1,黑色麻面",ALL,UNKNOWN,A,T4B,1.8648,0.7500,57.81,23.25,37,1.1935,-0.4435,0.3716,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504308_1,EU DC铁木床LIW-02 床头一层板+交叉造型+灯带插排 ZY 火烧色 一件一箱 90*200,ALL,AMAZON,C,T4B,1.0339,0.5558,32.05,17.23,69,2.2258,-1.6700,0.7503,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504308_1,EU DC铁木床LIW-02 床头一层板+交叉造型+灯带插排 ZY 火烧色 一件一箱 90*200,ALL,UNKNOWN,C,T4B,0.6794,0.3457,21.06,10.72,27,0.8710,-0.5253,0.6031,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504308_3,EU DC铁木床LIW-02 床头一层板+交叉造型+灯带插排 ZY 火烧色 一件一箱 140*190,ALL,AMAZON,C,T4B,1.4343,0.6885,44.46,21.34,89,2.8710,-2.1825,0.7602,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504308_5,EU DC铁木床LIW-02 床头一层板+交叉造型+灯带插排 ZY 火烧色 一件一箱 160*200,ALL,AMAZON,C,T4B,1.3202,0.7097,40.93,22.00,62,2.0000,-1.2903,0.6452,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504308_5,EU DC铁木床LIW-02 床头一层板+交叉造型+灯带插排 ZY 火烧色 一件一箱 160*200,ALL,UNKNOWN,C,T4B,0.3382,0.1623,10.48,5.03,10,0.3226,-0.1603,0.4969,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504308_6,EU DC铁木床LIW-02 床头一层板+交叉造型+灯带插排 ZY 火烧色 一件一箱 180*200,ALL,AMAZON,B,T4B,1.0596,0.5696,32.85,17.66,18,0.5806,-0.0110,0.0190,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504308_6,EU DC铁木床LIW-02 床头一层板+交叉造型+灯带插排 ZY 火烧色 一件一箱 180*200,ALL,UNKNOWN,B,T4B,0.9302,0.4733,28.84,14.67,56,1.8065,-1.3332,0.7380,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504309_1,EU BW铁木床DIW-02 床头一层板+几何造型+灯带插排 ZY 火烧色 一件一箱 90*200,ALL,AMAZON,B,T4A,2.2947,1.1925,71.14,36.97,15,0.4839,0.7086,1.4645,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504309_3,EU BW铁木床DIW-02 床头一层板+几何造型+灯带插排 ZY 火烧色 一件一箱 140*190,ALL,AMAZON,C,T4B,1.5643,0.7959,48.49,24.67,34,1.0968,-0.3009,0.2743,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504309_4,EU BW铁木床DIW-02 床头一层板+几何造型+灯带插排 ZY 火烧色 一件一箱 140*200,ALL,AMAZON,C,T4B,1.5586,0.6359,48.32,19.71,12,0.3871,0.2488,0.6427,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504309_5,EU BW铁木床DIW-02 床头一层板+几何造型+灯带插排 ZY 火烧色 一件一箱 160*200,ALL,AMAZON,C,T4B,1.2454,0.6336,38.61,19.64,19,0.6129,0.0207,0.0338,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504309_6,EU BW铁木床DIW-02 床头一层板+几何造型+灯带插排 ZY 火烧色 一件一箱180*200,ALL,AMAZON,C,T4B,1.1932,0.5727,36.99,17.75,42,1.3548,-0.7821,0.5773,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504317_1,"US UA一型行政电脑桌 一件一箱 麻面黑+胡桃色 颜色->#1,麻面黑+胡桃色",ALL,AMAZON,C,T4B,2.7937,1.3410,86.60,41.57,73,2.3548,-1.0138,0.4305,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504317_1,"US UA一型行政电脑桌 一件一箱 麻面黑+胡桃色 颜色->#1,麻面黑+胡桃色",ALL,UNKNOWN,C,T4B,0.8042,0.4092,24.93,12.69,34,1.0968,-0.6876,0.6269,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504317_2,"US UA一型行政电脑桌 一件一箱 麻面黑+灰色 颜色->#2,麻面黑+灰色",ALL,AMAZON,C,T4B,1.1827,0.5677,36.66,17.60,33,1.0645,-0.4968,0.4667,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504318_2,US 床T-B732T带屋顶软包床带护边含插盘灯带99*190 颜色粉色绒布+白色铁,ALL,AMAZON,A,T3,4.6860,4.3527,145.27,134.93,115,3.7097,0.6430,0.1733,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504318_2,US 床T-B732T带屋顶软包床带护边含插盘灯带99*190 颜色粉色绒布+白色铁,ALL,TIKTOK,A,T4B,0.3143,0.1509,9.74,4.68,55,1.7742,-1.6233,0.9149,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504318_2,US 床T-B732T带屋顶软包床带护边含插盘灯带99*190 颜色粉色绒布+白色铁,ALL,UNKNOWN,A,T4B,0.4800,0.2580,14.88,8.00,30,0.9677,-0.7097,0.7334,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504318_2,US 床T-B732T带屋顶软包床带护边含插盘灯带99*190 颜色粉色绒布+白色铁,ALL,WALMART,A,T4B,0.4104,0.1970,12.72,6.11,17,0.5484,-0.3514,0.6408,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504318_3,US 床T-B732T带屋顶软包床带护边含插盘灯带99*190 颜色深灰绒布+黑色铁,ALL,AMAZON,C,T4B,0.6286,0.3017,19.49,9.35,2,0.0645,0.2372,3.6763,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504330_1,EU FR 双开门LED灯光铁木浴室镜柜 欧标插座2插孔+1U1T 一件一箱 颜色->白色,ALL,AMAZON,C,T4A,3.4521,1.6018,107.02,49.66,103,3.3226,-1.7208,0.5179,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504331_1,EU FR 三开门LED灯光铁木浴室镜柜 欧标插座2插孔+1U1T 一件一箱 颜色->白色,ALL,AMAZON,C,T4A,2.8159,1.1106,87.29,34.43,70,2.2581,-1.1475,0.5082,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504336_1,EU AG JYH213 泰迪绒软包气杆床 圆弧靠背掀盖 双灯带 140*200m 一件两箱 颜色->米白,ALL,UNKNOWN,C,T4B,0.4319,0.2073,13.39,6.43,15,0.4839,-0.2766,0.5716,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504340_1,"US AG 乡村风高款边桌 一件一箱 尺码->#10,胡桃木色",ALL,AMAZON,C,T4A,2.3851,1.1067,73.94,34.31,83,2.6774,-1.5707,0.5867,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504340_2,"US AG 乡村风高款边桌 一件一箱 尺码->#11,仿古白+棕色橡木",ALL,AMAZON,C,T4A,3.3700,1.5637,104.47,48.47,156,5.0323,-3.4686,0.6893,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504340_2,"US AG 乡村风高款边桌 一件一箱 尺码->#11,仿古白+棕色橡木",ALL,UNKNOWN,C,T4B,0.7351,0.3529,22.79,10.94,9,0.2903,0.0626,0.2155,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504340_3,US AG 乡村风高款边桌 一件一箱 颜色->木色,ALL,AMAZON,C,T4B,1.1447,0.5824,35.49,18.05,58,1.8710,-1.2886,0.6887,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504340_4,US AG 乡村风高款边桌 一件一箱 颜色->灰色,ALL,AMAZON,C,T4B,1.8291,0.9307,56.70,28.85,93,3.0000,-2.0693,0.6898,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504340_4,US AG 乡村风高款边桌 一件一箱 颜色->灰色,ALL,UNKNOWN,C,T4B,0.2027,0.0973,6.28,3.02,7,0.2258,-0.1285,0.5691,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504342_1,"US 床YW542T儿童双层床+绘本架 含灯带、插盘 颜色->#1,黑铁+黑色大浮雕",ALL,UNKNOWN,B,T4B,1.8686,0.8969,57.93,27.80,0,0.0000,0.8969,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504342_3,"US 床YW542T儿童双层床+绘本架 含灯带、插盘 颜色->#3,粉色",ALL,WALMART,C,T4B,0.1615,0.0775,5.01,2.40,2,0.0645,0.0130,0.2012,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504345_1,EU BW铁木床LIWS-02 高床头储物+倾斜靠背+灯带插排 ZY 火烧色 一件一箱 90*200,ALL,AMAZON,C,T4B,1.1992,0.4893,37.18,15.17,73,2.3548,-1.8655,0.7922,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504345_2,EU BW铁木床LIWS-02 高床头储物+倾斜靠背+灯带插排 ZY火烧色 一件一箱 120*200,ALL,AMAZON,C,T4B,1.4286,0.6857,44.29,21.26,65,2.0968,-1.4111,0.6730,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504345_3,EU BW铁木床LIWS-02 高床头储物+倾斜靠背+灯带插排 ZY火烧色一件一箱 140*190,ALL,AMAZON,C,T4B,1.3449,0.6843,41.69,21.21,103,3.3226,-2.6383,0.7940,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504345_4,EU BW铁木床LIWS-02 高床头储物+倾斜靠背+灯带插排 ZY火烧色一件一箱 140*200,ALL,AMAZON,C,T4B,0.9114,0.3719,28.25,11.53,35,1.1290,-0.7571,0.6706,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_1,"US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色->#1,白色铁+白色PU布抽面",ALL,AMAZON,A,T2,6.8960,5.2967,213.78,164.20,138,4.4516,0.8451,0.1898,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_1,"US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色->#1,白色铁+白色PU布抽面",ALL,TIKTOK,A,T4B,1.3714,0.6583,42.51,20.41,199,6.4194,-5.7611,0.8975,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_1,"US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色->#1,白色铁+白色PU布抽面",ALL,UNKNOWN,A,T4B,3.6049,1.9380,111.75,60.08,130,4.1935,-2.2555,0.5379,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_1,"US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色->#1,白色铁+白色PU布抽面",ALL,WALMART,A,T4B,0.5633,0.2704,17.46,8.38,11,0.3548,-0.0844,0.2380,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_2,"US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色->#20,黑色铁+浅咖色抽面",ALL,AMAZON,B,T3,3.7832,3.4934,117.28,108.30,37,1.1935,2.2999,1.9269,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_2,"US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色->#20,黑色铁+浅咖色抽面",ALL,TIKTOK,B,T4B,0.1929,0.0926,5.98,2.87,31,1.0000,-0.9074,0.9074,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_2_WF,"US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色->#20,黑色铁+浅咖色抽面",ALL,UNKNOWN,D,T4B,0.9198,0.4945,28.51,15.33,46,1.4839,-0.9894,0.6668,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_3,US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色黑铁+PU黑抽面,ALL,TIKTOK,A,T4B,0.9357,0.4491,29.01,13.92,125,4.0323,-3.5832,0.8886,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_3,US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色黑铁+PU黑抽面,ALL,UNKNOWN,A,T4B,1.8874,1.0146,58.51,31.45,56,1.8065,-0.7919,0.4383,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_4,US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色粉铁+粉麻板+PU粉抽面,ALL,AMAZON,C,T4B,1.1357,0.5451,35.21,16.90,35,1.1290,-0.5839,0.5172,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_4,US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色粉铁+粉麻板+PU粉抽面,ALL,TIKTOK,C,T4B,0.4929,0.2366,15.28,7.33,103,3.3226,-3.0860,0.9288,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504348_4,US 床RL-76T低阁楼床下8抽4空格含灯带99*190 颜色粉铁+粉麻板+PU粉抽面,ALL,UNKNOWN,C,T4B,0.1286,0.0617,3.99,1.91,27,0.8710,-0.8093,0.9292,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504354_2,US TA 双顶布抽层架带灯咖啡桌 一件一箱 颜色->黑+棕,ALL,AMAZON,B,T3,3.1708,3.0310,98.29,93.96,73,2.3548,0.6762,0.2871,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504354_2,US TA 双顶布抽层架带灯咖啡桌 一件一箱 颜色->黑+棕,ALL,UNKNOWN,B,T4B,0.5233,0.2663,16.22,8.26,38,1.2258,-0.9595,0.7828,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504354_4,US TA 双顶布抽层架带灯咖啡桌 一件一箱 颜色->淡雅胡桃,ALL,AMAZON,C,T4B,1.0375,0.4233,32.16,13.12,22,0.7097,-0.2864,0.4035,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504354_4,US TA 双顶布抽层架带灯咖啡桌 一件一箱 颜色->淡雅胡桃,ALL,TEMU,C,T4B,0.2974,0.1513,9.22,4.69,14,0.4516,-0.3003,0.6650,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504358_1,EU VD 板式面盆柜 双开门 单抽 一件一箱 颜色->白色,ALL,AMAZON,B,T3,4.7670,4.7170,147.78,146.23,127,4.0968,0.6202,0.1514,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504358_1,EU VD 板式面盆柜 双开门 单抽 一件一箱 颜色->白色,ALL,UNKNOWN,B,T4B,0.2361,0.1133,7.32,3.51,6,0.1935,-0.0802,0.4146,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504360_2,US VD 低高架床 步梯 9布抽 T 一件一箱 颜色->灰色,ALL,UNKNOWN,C,T4B,0.6653,0.3193,20.62,9.90,6,0.1935,0.1258,0.6497,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504364_1,EU KM 喷漆水槽柜80cm两大抽可互换层架 一箱一个 颜色->白色,ALL,UNKNOWN,C,T4B,1.3787,0.5625,42.74,17.44,22,0.7097,-0.1472,0.2074,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504365_1,EU KM 喷漆水槽柜60cm两抽金属底角 一箱一个 颜色->白色,ALL,AMAZON,C,T4B,2.2413,0.9144,69.48,28.35,92,2.9677,-2.0533,0.6919,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504365_1,EU KM 喷漆水槽柜60cm两抽金属底角 一箱一个 颜色->白色,ALL,UNKNOWN,C,T4B,1.9649,0.9432,60.91,29.24,37,1.1935,-0.2503,0.2098,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504366_1,EU KM 喷漆水槽柜80cm两抽金属底角 一箱一个 颜色->白色,ALL,AMAZON,C,T4B,1.6098,0.6568,49.90,20.36,84,2.7097,-2.0529,0.7576,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504367_1,EU KM 板式镜柜LED 白色 一箱一个 颜色->白色,ALL,UNKNOWN,C,T4B,1.6816,0.8556,52.13,26.52,21,0.6774,0.1782,0.2630,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504371_1,EU KM 板式镜柜LED三门带层架 一箱一个 颜色->白色,ALL,UNKNOWN,C,T4B,0.8464,0.3453,26.24,10.70,11,0.3548,-0.0095,0.0269,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504372_1,"US AG 两抽斜百叶抽面边桌 灯带+排插 一件一箱 尺码->#1,黑+胡桃木色",ALL,AMAZON,C,T4B,1.1586,0.4727,35.92,14.65,12,0.3871,0.0856,0.2211,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504377_1,"US AG 大镜面柔光灯箱书桌 含排插 一件一箱 尺码->#1,白色",ALL,AMAZON,C,T4B,0.8842,0.4753,27.41,14.73,8,0.2581,0.2172,0.8418,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504379_1,"EU KM 板式餐边柜大款三抽谷仓门 两箱一件 颜色->白色,麻面白",ALL,AMAZON,C,T4B,1.1759,0.5983,36.45,18.55,29,0.9355,-0.3372,0.3604,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504380_1,"EU KM 板式餐边柜大款玻璃单抽三柜门 两箱一件 颜色->白色,磨砂白",ALL,UNKNOWN,C,T4B,0.5429,0.2762,16.83,8.56,5,0.1613,0.1149,0.7124,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504381_1,"EU KM 板式梳妆台120cm带电带玻璃 两箱一件 颜色->白色,麻面白",ALL,AMAZON,C,T4B,0.6740,0.3235,20.89,10.03,47,1.5161,-1.1926,0.7866,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ504395_1,EU BW铁木软包床LIWS-01 床尾两抽屉 白色+原木色 一件一箱140*190,ALL,AMAZON,C,T4B,1.7938,0.8610,55.61,26.69,24,0.7742,0.0868,0.1121,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
