sku_code,sku_name,station,platform,abcd,profile_segment,blend_daily,system_daily,effective_daily,blend_monthly,system_monthly,effective_monthly,actual_monthly,actual_daily,version_no,version_status
DJVN000105_1,"US QZ 农舍风一抽床头柜，带插座，一件一箱,黄胡桃加云溪白",ALL,AMAZON,D,T4B,1.2626,0.6788,0.6788,39.14,21.04,21.04,26,0.8387,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000106_1,"US QZ 农舍风二抽床头柜，带插座，一件一箱,黄胡桃加云溪白",ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000106_1,"US QZ 农舍风二抽床头柜，带插座，一件一箱,黄胡桃加云溪白",ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000106_2,"US QZ 农舍风二抽床头柜，带插座，一件一箱 ,灰橡木",ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000107_1,US WIN 农舍风三抽沙发桌120cm 一件一箱 颜色-玛莎深胡桃PS516001/农舍白PS183001,ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000108_1,US WIN 农舍风三抽沙发桌140cm 一件一箱 颜色玛莎深胡桃PS516001/农舍白PS183001,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,44,1.4194,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000109_1,"US WIN 银色悬浮行政桌 一件两箱 颜色->#2,浮雕山纹黑",ALL,AMAZON,C,T4B,0.8038,0.4321,0.4321,24.92,13.40,13.40,59,1.9032,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000109_1,"US WIN 银色悬浮行政桌 一件两箱 颜色->#2,浮雕山纹黑",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000109_1,"US WIN 银色悬浮行政桌 一件两箱 颜色->#2,浮雕山纹黑",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000110_1,"US WIN 八字胡书柜 一件两箱 颜色->#2,浮雕山纹黑",ALL,AMAZON,D,T4B,0.5819,0.3128,0.3128,18.04,9.70,9.70,95,3.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000110_1,"US WIN 八字胡书柜 一件两箱 颜色->#2,浮雕山纹黑",ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000111_1,"US WIN 八字胡储藏柜-玻璃门款 一件两箱 颜色->#2,浮雕山纹原木色: Joyful: J8130-7V 3DPM7",ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,21,0.6774,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000111_1,"US WIN 八字胡储藏柜-玻璃门款 一件两箱 颜色->#2,浮雕山纹原木色: Joyful: J8130-7V 3DPM7",ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,32,1.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000112_1,"US WIN 八字胡储藏柜-木门款 一件两箱 颜色->#2,Joyful: 原木色J8130-7V 3DPM7",ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,28,0.9032,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000113_1,"US WIN 160cm四拱形沙发桌 一件一箱 颜色->#2,浮雕山纹黑",ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000114_1,"US WIN 180cm四拱形沙发桌 一件一箱 颜色->#2,浮雕山纹黑",ALL,AMAZON,D,T4B,0.6560,0.3527,0.3527,20.34,10.93,10.93,45,1.4516,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000114_1,"US WIN 180cm四拱形沙发桌 一件一箱 颜色->#2,浮雕山纹黑",ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,9,0.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000115_1,US QZ 24寸洗手台，两门一抽，白色水曲柳，一件一箱,ALL,AMAZON,D,T4B,1.4544,0.7819,0.7819,45.09,24.24,24.24,42,1.3548,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000115_1,US QZ 24寸洗手台，两门一抽，白色水曲柳，一件一箱,ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,9,0.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000116_1,"US QZ 30寸洗手台，两门三抽，一件一箱 ,白水曲柳",ALL,AMAZON,D,T4B,1.5808,0.8498,0.8498,49.00,26.34,26.34,33,1.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000119_1,"USAE FQ-NT27 抽屉2个+1空格床头柜 不超22kg 二件一箱 颜色->#1,黑色麻面",ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,187,6.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000119_1,"USAE FQ-NT27 抽屉2个+1空格床头柜 不超22kg 二件一箱 颜色->#1,黑色麻面",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000119_3,"USAE FQ-NT27 抽屉2个+1空格床头柜 不超22kg 二件一箱 颜色->#3,灰木纹色麻面",ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,111,3.5806,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000119_3,"USAE FQ-NT27 抽屉2个+1空格床头柜 不超22kg 二件一箱 颜色->#3,灰木纹色麻面",ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,7,0.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000119_3,"USAE FQ-NT27 抽屉2个+1空格床头柜 不超22kg 二件一箱 颜色->#3,灰木纹色麻面",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,115,3.7097,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000119_3,"USAE FQ-NT27 抽屉2个+1空格床头柜 不超22kg 二件一箱 颜色->#3,灰木纹色麻面",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,7,0.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000120_1,"USAE FQ-NT28 抽屉2个+1空格小麻点款不超22kg 含RGB灯带 二件一箱 颜色->#1,黑色麻面",ALL,AMAZON,C,T4B,0.8214,0.3943,0.3943,25.46,12.22,12.22,84,2.7097,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000120_1,"USAE FQ-NT28 抽屉2个+1空格小麻点款不超22kg 含RGB灯带 二件一箱 颜色->#1,黑色麻面",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000120_1,"USAE FQ-NT28 抽屉2个+1空格小麻点款不超22kg 含RGB灯带 二件一箱 颜色->#1,黑色麻面",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000120_3,"USAE FQ-NT28 抽屉2个+1空格小麻点款不超22kg 含RGB灯带 二件一箱 颜色->#3,灰木纹色麻面",ALL,AMAZON,C,T4B,0.7429,0.3566,0.3566,23.03,11.05,11.05,81,2.6129,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000120_3,"USAE FQ-NT28 抽屉2个+1空格小麻点款不超22kg 含RGB灯带 二件一箱 颜色->#3,灰木纹色麻面",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,9,0.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000121_1,"US WIN 八字胡墙柜异形门款 一件一箱 ->#2,浮雕山纹黑",ALL,AMAZON,D,T4B,0.6456,0.3471,0.3471,20.01,10.76,10.76,87,2.8065,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000121_2,US WIN 八字胡墙柜异形门款 一件一箱 ->#2原木色: 吉福Joyful-J8130-7V 3DPM7,ALL,AMAZON,D,T4B,0.4209,0.2263,0.2263,13.05,7.02,7.02,63,2.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000122_1,US WIN 150CM实木腿行政桌 一件两箱 颜色-棕色大通R13064K,ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,69,2.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000124_1,"US 升降方形咖啡桌 带轮子 一件一箱 尺码->#10,原木色",ALL,AMAZON,C,T4B,0.6253,0.3361,0.3361,19.38,10.42,10.42,122,3.9355,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000125_1,"US 方形咖啡桌带灯带 一件一箱 深胡桃 尺码->#12,胡桃木色",ALL,AMAZON,C,T4B,0.2962,0.1592,0.1592,9.18,4.94,4.94,60,1.9355,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000125_1,"US 方形咖啡桌带灯带 一件一箱 深胡桃 尺码->#12,胡桃木色",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,11,0.3548,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000127_1,"US QZ 藤编一抽床头柜，带插座，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,1.4676,0.7890,0.7890,45.50,24.46,24.46,61,1.9677,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000128_1,"US QZ 藤编两抽床头柜，带插座，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,2.1560,1.1591,1.1591,66.84,35.93,35.93,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000128_1,"US QZ 藤编两抽床头柜，带插座，一件一箱 尺码->#1,灰橡木",ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000128_1,"US QZ 藤编两抽床头柜，带插座，一件一箱 尺码->#1,灰橡木",ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000129_1,"US QZ 藤编五抽斗柜，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,0.8775,0.4717,0.4717,27.20,14.62,14.62,28,0.9032,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000130_1,"US QZ 藤编六抽斗柜，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,1.3099,0.7042,0.7042,40.61,21.83,21.83,24,0.7742,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000130_1,"US QZ 藤编六抽斗柜，一件一箱 尺码->#1,灰橡木",ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,3,0.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000131_1,"US 压缩沙发三人位 一件两箱 尺码->#12,灰色",ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000131_1,"US 压缩沙发三人位 一件两箱 尺码->#12,灰色",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000132_1,"US QZ 农舍风两门马桶架，带推车，带灯带，一件一箱 尺码->#1,黄胡桃+白水曲柳",ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000133_1,"US 圆弧升降咖啡桌 胡桃木色 一件一箱 尺码->#13,胡桃木色",ALL,TIKTOK,C,T4B,0.5181,0.2785,0.2785,16.06,8.63,8.63,55,1.7742,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000133_1,"US 圆弧升降咖啡桌 胡桃木色 一件一箱 尺码->#13,胡桃木色",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000134_1,"US QZ 条纹浴室柜，带单色灯带，一件一箱 尺码->#1,原木色",ALL,AMAZON,D,T4B,1.4500,0.6960,0.6960,44.95,21.58,21.58,44,1.4194,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000134_1,"US QZ 条纹浴室柜，带单色灯带，一件一箱 尺码->#1,原木色",ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,4,0.1290,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000135_1,"US N型玄关柜 胡桃木色 一件一箱 尺码->#13,胡桃木色",ALL,TIKTOK,C,T4B,0.9423,0.5066,0.5066,29.21,15.70,15.70,15,0.4839,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000139_1,US WIN 农舍风多抽升降咖啡桌-四抽款 一件一箱 颜色->顶板颜色大通H65014K/桌身大通G05256K,ALL,AMAZON,D,T4B,1.1396,0.6126,0.6126,35.33,18.99,18.99,41,1.3226,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000139_1,US WIN 农舍风多抽升降咖啡桌-四抽款 一件一箱 颜色->顶板颜色大通H65014K/桌身大通G05256K,ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000147_1,US WIN 升降咖啡桌圆角款一件一箱 颜色->棕色Joyful-J7856-7V 3DPM)底座山纹黑,ALL,AMAZON,D,T4B,1.0808,0.5810,0.5810,33.50,18.01,18.01,44,1.4194,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000148_1,"US 电视柜带玻璃 哑黑 一件一箱 尺码->#19,哑黑",ALL,AMAZON,C,T4B,0.3357,0.1611,0.1611,10.41,4.99,4.99,15,0.4839,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000148_1,"US 电视柜带玻璃 哑黑 一件一箱 尺码->#19,哑黑",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,19,0.6129,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000149_1,"US 边柜带灯带 哑黑 一件一箱 尺码->#14,哑黑",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJVN000150_1,"US 双拱 玄关柜 哑黑 一件一箱 尺码->#1,哑黑",ALL,AMAZON,C,T4B,0.4786,0.2297,0.2297,14.84,7.12,7.12,13,0.4194,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
